source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp
5937174468638554752,250.08489770030198,-51.627214578087106,1.484300848781141,-12.43260002752879,-18.498359074063966,-46.462868,14.247352,1.0871277
5937145842606500224,251.62574286058958,-50.67939764095747,1.7202710178551064,4.689317073960596,-5.5862850956094805,20.280836,14.401991,1.2327938
5937174502998274560,250.0528553311163,-51.653261542454466,3.3477626223683847,-10.809934060316344,-3.895548402692315,-15.943898,12.659255,1.0059977
5937082728148250624,251.52426015252604,-51.55079891195245,1.7946804582068052,-5.1083356364716845,-16.369444478345596,53.055042,13.742812,1.0728874
5937202609266995200,250.68025867472483,-51.215397123674485,1.0576760647780719,-7.781433317378968,-8.674549333069452,34.148624,14.572617,1.0989885
5937202643626760320,250.67906360895446,-51.191278219324786,1.0802574387310324,-7.384664011646268,-4.614365559626783,-53.93377,14.285964,0.97810745
5937174743516700544,250.03752957887116,-51.597718553373966,1.1308138278110498,5.898703131000469,-1.4384551388039597,-16.996181,14.20193,0.969965
5937202776688933504,250.69665729339536,-51.16933837329245,1.0114754851670937,4.496025010909176,-5.386896018827745,-24.071024,12.645216,0.77716255
5937202781065741312,250.68172104604454,-51.16655528984067,1.4089560819476497,12.008612617669241,-3.335318915140764,-28.841555,14.707783,1.1587582
5937146156231203072,251.58997660680922,-50.63863518231249,13.398257319108815,-49.35844067323052,-84.67277009494555,12.315269,13.470652,2.1655512
5937174846595718016,249.95313741586352,-51.66198959309043,1.3720897809503914,-4.4342966417545435,-3.574420869560775,-33.180832,14.133641,1.0169992
5937146224950656768,251.52635806815556,-50.69347549447058,2.270508730443261,10.445321748857552,1.388425923149538,13.199575,12.870523,1.2127123
5937174910944894464,249.98698957285302,-51.653146316438466,1.5093391993768812,-12.797560861437415,-10.387500658752845,-63.424404,13.888853,0.9609499
5937202982847363328,250.76782537198642,-51.15244839171521,1.4339734991281243,-0.34233553097196556,-8.876824184877494,-19.866198,12.123217,0.7841606
5937113269572938368,251.11148253867438,-51.083399443752995,1.6621044838100432,-6.881426258911597,-32.07393748972001,51.130123,12.320967,1.2990417
5937174984034667648,249.9780383421114,-51.652289956366324,2.331942138592115,-12.21321423452223,-5.168469657014474,8.831958,14.986495,1.4184818
5937146431109112576,251.52287371676266,-50.67106437340881,1.3109934703252473,-4.7434118675459,-15.89401732140567,-48.708324,12.881145,0.9058294
5937146499828607488,251.4921294564765,-50.672234648905935,1.9670537892420492,2.3998484723120592,3.4604989070607424,7.78642,13.716318,1.1150904
5937083312263918976,251.50253341565104,-51.4979337043236,3.416447900173925,5.822958601582144,-65.547591345984,49.739124,14.801149,1.6089392
5937175357621481600,250.0117184084522,-51.61472460174355,1.9582589900370362,3.7022229628474785,-9.263551246259468,33.08743,12.565613,0.94872856
5937146877785720192,251.5586943407583,-50.64533697521791,2.3458756003769294,8.528069010176342,-5.325968287703912,33.605095,12.970907,1.1410227
5937175465071055232,250.01175311545055,-51.599388127160616,1.2595530080546835,2.8540029426441964,-0.9223960394618319,-13.226968,14.628569,1.125268
5937175602510035328,249.9593543495932,-51.60069908164027,1.0207772446096037,-6.146630387313048,-7.314193315368861,-62.92203,14.006302,0.91568756
5937147045197367296,251.49626053839233,-50.62248818576315,1.2429420159284408,-6.183764286406712,-8.251753937588672,-69.61143,14.553523,1.1042395
5937113548836431488,251.05695103742033,-51.063193640600204,1.2469997381021198,3.8235919591984824,-4.959495689746936,-0.32967648,13.509194,0.9642029
5937203708778743040,250.58149870346017,-51.149784037256595,3.2938495218700723,-9.390669995714582,-8.597558460509147,4.993103,11.283442,0.8140135
5937203743138481536,250.597569127874,-51.141645191799704,1.8272783375343344,-2.033112986018148,-6.850394174301404,15.83237,9.583252,1.3903055
5937083758940365184,251.68716440511025,-51.48889069422257,1.1938908817105378,0.44206225350974826,-15.525105695941704,25.117643,12.634592,1.5055189
5937203949296888320,250.67079712855528,-51.133728128638964,1.0482331907097093,4.387897068290105,-3.313011552873812,-14.712073,14.150092,0.9235697
5937147358821819008,251.38210769283052,-50.753782155756234,1.0181129483331288,-7.2500779297790485,-1.6206247066698811,-4.5924706,14.159233,1.1325788
5937147393181561728,251.36689745691757,-50.73291541603865,1.82651154111646,-11.062791220444803,1.4888677906587096,70.10943,13.725644,1.1007462
5937147427541523840,251.3974924968851,-50.73623313303096,1.057824213023717,5.966487722713734,-5.206273198157055,-0.90751195,14.179984,1.3086414
5937113754994813824,251.14238319754202,-51.05175510789274,1.0105655923429404,-1.5801852265923648,-5.4588008244511075,43.81249,14.455585,1.0321808
5937176152265783168,250.06389127239962,-51.602327505207406,4.76304070311549,-30.546720151917736,-86.36646050610119,-52.746326,14.606077,1.9537745
5937147668059475584,251.34635609694865,-50.713533889528705,1.4461921132495772,-9.262079628477235,-12.789150115915849,-44.76217,11.958746,1.0266323
5937084136897523072,251.68506177187624,-51.46979250311748,2.00795092857462,-23.612759207155086,-20.842412441173913,-57.303284,13.743229,1.1345797
5937204357236896896,250.65271253238103,-51.084288855777025,1.9203975399090203,-8.88937061771293,-13.878160554714363,-29.26366,12.33205,0.9532404
5937084205616998400,251.71029360116478,-51.45757219072405,1.2880342049373146,-7.85002184791189,-10.899170258260458,-10.99818,10.183529,1.3443298
5937176358424271232,250.05578665441143,-51.56138809038533,1.0125956991901057,7.145876595339546,0.750432168926487,-25.536247,14.269825,0.97546005
5937204425956373376,250.62824733766487,-51.070956561115885,1.1152500039441795,-2.3559186527242497,-5.992375738400488,-69.74631,12.47387,1.3564768
5937176427143657984,250.1484936783218,-51.584440528951404,1.1838737114757083,-5.49627402284494,-14.965088302657039,-47.2703,12.547501,0.9145489
5937147977297377408,251.4341433492364,-50.684366730203685,2.0383346240432894,4.519169426369607,-11.086614894440629,-9.756009,14.380534,1.3179464
5937148041628142464,251.3992237377815,-50.67711259904475,1.044548983698837,0.16282284456637947,-2.122046371359353,-38.163765,11.978662,0.6255541
5937148046016874368,251.4169617716948,-50.67486120654436,1.2969712742027106,-7.842759021265556,-13.504673931077473,5.9260526,14.760653,1.2433853
5937148075989501056,251.41554449044878,-50.67051096716039,1.3860406936973175,1.4195179362758605,0.45976496780680953,5.562777,14.331585,1.195199
5937204567772617472,250.4206398143191,-51.42258533599002,1.3481603259841057,-0.9094403460755702,1.6979719050820044,9.408172,14.509391,1.0665741
5937148389613986944,251.30648586836523,-50.7036083401922,1.4658520359124383,-7.802725883969839,-7.736457294575006,10.213071,10.909417,1.5271597
5937084583574240640,251.65753090840298,-51.41812347713543,1.1403881793614608,3.402836609796605,-31.323581088148273,48.21554,14.093088,1.1608086
5937148423973727488,251.3092607232841,-50.691675938259365,3.1198126211523394,-10.0106630564918,-37.96796658969204,26.414927,12.686674,1.2451754
5937114128566390400,251.09313867055343,-51.007071500182086,6.106723881526058,5.650983532208639,8.233275210204,-11.030197,12.529914,1.2691355
5937084686653427456,251.57438805643193,-51.47474950563897,1.2528865278217738,0.4856992663145787,-7.213922367106751,18.798458,14.402825,1.0548639
5937148836290936448,251.29524524338498,-50.65237370203436,1.423975369948369,-3.495592077141542,-0.05789298742305969,-13.940922,13.410788,0.9146385
5937177217417788032,250.0182611560438,-51.523388607198285,4.272586539199902,-9.220071426203155,-34.53195866481728,-37.996834,13.119801,1.3227863
5937114236031359744,251.0969009475707,-50.9884365724109,2.171422299561243,-7.369789805652099,-10.119435424529867,-48.8556,13.528953,1.0361614
5937177286137263360,249.9880994111459,-51.54009324236453,1.0782265362761863,-1.4611885640970284,-4.904708198919901,22.522144,14.13156,1.042181
5937114300366280064,251.26084543312112,-51.054111221540545,1.1470117719418222,0.19373103743362097,5.789170286377953,149.74495,13.537704,1.3139858
5937084961531398016,251.54196175055068,-51.45297607971096,1.5857763678272963,-3.713294333384133,-2.586281414748657,-69.68161,13.683205,1.1022835
5937205014449220480,250.4603492648836,-51.39294552929194,1.0565582016339479,-0.49686518138045443,-5.5107768802715595,-25.585524,14.246153,0.9150791
5937149145528593536,251.32341166952475,-50.62640592295728,1.1077354607851568,-17.127957750918178,9.566120197890207,88.41787,14.559656,1.1281366
5937149282967569024,251.2706314640404,-50.62610218854992,1.2588493230661308,-13.099133185520486,-18.327250199851033,-27.379288,13.646386,1.1356106
5937177561015145856,250.0620794764037,-51.531231735576895,1.0354085824046197,5.818972540039012,-1.6029970297030616,12.140014,14.768135,1.0540304
5937085167689798144,251.61124081004965,-51.43835049968459,1.239684371301171,0.41376510013875367,-4.950996319261571,-19.693398,10.442948,1.3856945
5937149454766275584,251.29052951015657,-50.59891600895977,1.1208266971764167,-4.2205084974545,-4.444403190811944,-51.80484,14.725236,1.1210985
5937085339488514944,251.6403591161014,-51.406195371482106,2.4340228381212303,26.34595432076343,-16.03453458894809,29.646362,14.91074,1.4953136
5937085476927544448,251.58104876054563,-51.392797353688294,1.1698505686643743,-2.162007236828205,-12.109603809363891,38.965336,14.868701,1.1475906
5937177904612592640,249.98682772626302,-51.47620492228812,1.324542061189232,-22.920621871385958,-14.61457813622022,-3.0050054,14.370746,1.110033
5937149759615060352,251.38889577547934,-50.63239442042606,1.423482543069533,-1.3562128255266046,-5.475583708958926,-8.7586775,12.437585,0.75388813
5937178003321451648,249.99196269353823,-51.47135180813994,1.126325296771742,0.7540227936565245,-4.862275202749283,-22.799936,14.399396,1.0009985
5937178076411634176,250.32470107409637,-51.6259975322798,1.418228531254271,-6.742433944576064,-2.6777306989616445,-14.567225,12.498622,1.2525434
5937205667284333952,250.32403292224532,-51.365690080329266,1.1592322769310066,-9.493068005118529,-9.308847409830785,-33.63026,10.977055,0.32947063
5937085786165096704,251.43571560867534,-51.52138915542854,1.3596330495790467,-14.56134018142227,-11.373654381763671,-22.08038,13.753078,1.0799389
5937085786165102080,251.4431409193528,-51.513424872818995,2.9575973906823863,-19.724674516014932,-12.758687282024782,61.598797,14.173115,1.3179016
5937150343732266240,251.41861371149386,-50.568383922784385,18.395337998280908,-20.821239369836658,-76.53943156160437,-29.955275,14.576204,2.6774893
5937150382479179008,251.39705100872098,-50.5842764731309,2.03625068174647,1.341178377725536,-4.022241722138991,-16.745098,13.861436,1.18365
5937150481169565824,251.43506556526822,-50.554488502505954,1.0602946435783402,-1.360740087741994,-3.8051674418817614,-30.937864,13.117577,0.9922056
5937150515529304320,251.4017228586096,-50.555568375765375,1.4529410081195513,-7.492958121953178,-4.650006744342291,-47.35261,12.891746,1.0005255
5937206113960929408,250.37543974853128,-51.34413138819432,2.9129265561934696,-4.0062329647418355,-2.385999603157207,-13.796226,15.027577,1.6389914
5937086232841820544,251.42096011086429,-51.45458050119524,1.8317739708610459,5.524867825887008,-0.8522469160684563,-30.398935,13.677278,1.0591784
5937150760436319616,251.36251525465926,-50.578884372898514,1.191188563493156,-6.946264037419493,-9.31850412215799,8.143963,13.807156,1.2351427
5937206217040170624,250.35579094663595,-51.32473986113391,1.244229305275088,-0.46139539629629706,1.9239496863203835,9.112347,13.568635,0.97129345
5937206217048601728,250.34150501026932,-51.3130565684373,2.137391865192417,-3.2651261607397455,-36.59284161455886,13.699082,15.059275,1.7711954
5937150863515547392,251.30871267528715,-50.59120904091364,1.6771491049097567,-2.5197448296909846,5.396742761979081,-10.171456,14.892503,1.4541683
5937206320119413376,250.34977100504153,-51.2984920469255,2.0621300860601344,-7.431375466183235,-11.361615437532521,-15.04039,10.906582,0.88681126
5937115095024642816,251.28731080883566,-50.95685430559198,1.7496544387259436,9.881703092886163,-4.363819692213651,-32.681484,14.376581,1.1021967
5937151138332900864,251.3839367794066,-50.56869778490476,1.472677725326608,-3.193073669937477,-14.179890446926509,-52.508324,14.943706,1.3366175
5937179038484365824,250.32997310026988,-51.53772992437759,2.3055049158542236,-11.601162453337402,-6.440447271317776,-38.05354,14.08817,1.2032661
5937206732436505856,250.454589070516,-51.32282488706235,1.3591063217814923,-10.852603664280792,-17.995975955444127,22.032713,14.148495,1.0379438
5937179279002564352,250.22421930954422,-51.556930659806014,1.5309059759043613,-3.4839830034717343,-14.865776439623263,-49.96725,13.459589,1.0650225
5937087126195086848,251.34747010796255,-51.444501145954014,1.1707326059874559,3.332315478322365,-4.833641912821316,-44.724697,14.531821,1.0247889
5937087229274307456,251.3463443083898,-51.44136990359398,1.2492265491990717,-8.930884265681339,-5.229067855760803,-50.844753,14.715479,1.1542177
5937151889916298752,250.56413302359303,-51.97516943497998,1.1452903308187976,-4.958830653519184,-3.9921739395818756,41.177837,12.530716,1.0386095
5937087401072963712,251.42222842379115,-51.428278288480655,1.6608768839608694,18.20363305916555,-3.2999687353173743,32.796722,13.786811,1.0103998
5937115537315661440,251.18026553201793,-50.97642578870743,2.6578269313809337,-20.13461559798767,-17.520541383166858,-19.80017,12.5893,1.144741
5937115541701306496,251.17855920648236,-50.96813868905425,2.5765191972685706,1.6718341326835566,-12.960770319920748,1.3733382,15.117574,1.5977306
5937152096074728832,250.56024698366383,-51.97071975620649,1.415726503824997,-2.9937076618864187,-13.618584864624513,-50.11454,12.889328,1.1486597
5937179755664218880,250.28379593800423,-51.528086001215414,1.0261872396176754,-6.121394204518577,-12.549271432040733,-46.769997,12.331848,1.0243883
5937179794398661888,250.2558032543288,-51.51851835330972,1.0805562380646936,-4.2903862440190945,-3.626248333868669,-26.926674,14.109465,0.88805294
5937087675950942464,251.3732888487206,-51.40320530539569,1.0166551938935682,-1.0036562436510281,-0.5312213341534507,-29.238602,13.802326,0.82896614
5937207350911855232,250.50166656722018,-51.2639715853329,2.2173946087890086,5.075534848413874,-4.678927221217537,17.228851,13.271717,1.0882502
5937087813389919744,251.39029408435465,-51.377639479301564,1.483783358632021,-0.169003174850336,-4.709019321384701,-43.385303,11.878982,0.7823534
5937087916468929792,251.52353357466376,-51.443207547193396,2.077299485461492,-7.267886705763724,-1.7550241752548557,25.052404,14.06001,1.2697296
5937207694509304832,250.44029262048994,-51.23089456842904,3.389084561886289,24.5614942902574,-13.16254093993745,15.229583,14.809554,1.7535257
5937088053907939072,251.51954801742335,-51.414478330730766,1.5704673690821052,-1.7113083407275282,-8.105798924286997,-41.84433,13.647463,0.9969454
5937088186964308992,251.4653851151797,-51.41622582533298,1.912223801338067,-12.284622549474843,-10.578916026548816,37.924206,14.054503,1.1762228
5937088191346929152,251.47748694667453,-51.41307418725007,1.0513238911437197,-5.8252677998625355,-10.448973157734434,32.108006,14.600666,1.1111736
5937152684562332032,250.57690567582125,-51.91229760721393,3.3016459167235075,2.6899958280643954,20.63062974450865,30.583221,12.594025,1.0243597
5937152684562333696,250.57334536334085,-51.91287638353983,1.0517912572374675,-5.395230943092951,-15.504804968626548,2.474423,14.505385,1.0055294
5937115919658483712,251.13458223974976,-50.92575163753096,1.5722052101495283,-26.866419367945323,-19.844107890131685,-74.62891,14.767282,1.1663046
5937207969387188864,250.3784231758949,-51.25557487056817,1.1374533897113464,-6.090923690647331,-5.361894968022601,-64.89043,14.055777,1.0092068
5937088397505408768,251.46425947423782,-51.384246086431155,1.1005363460599928,-5.359156990942347,-0.9309900715432238,-22.868917,14.752968,1.0245667
5937116018351996032,251.18212265909003,-50.94181672098368,3.1038467013851303,15.296286399353153,1.9454975305792674,-3.298136,13.170975,1.1511335
5937088496202041472,251.54567206313337,-51.37588456483835,4.810832551635195,-10.182362901143785,-40.92393789705445,-20.749392,15.433689,2.2153473
5937180550313169920,250.32847931799523,-51.50211754141001,1.469290807220414,-8.381010641690184,-10.343511954748294,-12.521374,14.012281,1.0355034
5937153096894019968,250.46091422155837,-51.93904315024833,1.239164432498997,-4.5276311648544105,-3.366959459403172,-28.713316,10.558008,0.18131256
5937208450423562496,250.43265222946704,-51.223571855783455,2.107970262734837,-7.576757038649595,-16.849996460317605,-4.3250074,12.798847,0.973032
5937208519143063936,250.40968730318693,-51.209734020834716,1.124231956679186,3.856854099323205,-4.233741368615657,-44.228706,14.669422,0.9830456
5937180820816592640,250.40872224650644,-51.49028067775456,1.1698379091683409,-8.067492972407582,-4.930959648441037,-4.6693687,14.250977,0.9694624
5937116331975351168,251.1442245917125,-50.90683814950923,1.2100502218172144,-5.414994918258316,-8.433082248696447,10.616501,14.921156,1.2806234
5937116331975355392,251.13514496634056,-50.899700167543195,4.903872276970474,-12.840439335009869,-27.881117675116688,-5.9461436,10.37358,0.8044939
5937089015980881664,251.42223166515794,-51.391076893956125,2.1166788074249943,-8.598416042225516,-7.6951738376353305,-20.475964,11.271218,0.90981865
5937089080317170048,251.40085896773962,-51.370223206076716,1.1233859958631054,-5.666139197392176,-4.2196524881765685,21.574165,12.148896,0.94748116
5937116400694829952,251.16651947169973,-50.88931923048494,1.0011754462502036,-3.505766415244041,-13.738321801876188,-16.898525,14.472751,1.0897369
5937180928270305408,250.3883567633359,-51.459316906759916,1.3343689803212861,-9.922646978513153,-10.26324186812581,9.072125,13.916182,1.0321894
5937180928270312960,250.37843888697893,-51.45583502135892,1.096648341719479,-3.0740614266456845,-6.589043020565185,-9.388602,13.950069,0.87623024
5937208794021014016,250.36160112782267,-51.1839250355586,1.8350076913387268,23.13049333803302,-3.772128370979866,42.504047,14.481251,1.3991041
5937208794021026816,250.3529947869438,-51.17471158424205,3.0702924801751155,-1.4621461250006837,-3.78485737913417,-6.8430023,12.008095,0.9435091
5937208828380753664,250.3751261882517,-51.180683350650355,1.6852235336792385,-8.887516018447611,-11.3397465594196,-10.234449,13.767253,1.0439224
5937208892722353664,250.27068678890274,-51.32819848430323,1.0394637186003841,-6.833826292397907,-8.58746186834391,-21.417168,12.123249,1.6394377
5937181031349533056,250.3832481475269,-51.44913132077477,1.1077517970748845,-17.97960174751561,-9.916894424524337,-6.6823153,14.421652,1.1111965
5937089359578199808,251.35303780569996,-51.347934323603376,1.1417331771045691,3.228413702273077,-3.5544426029559615,-0.64309233,12.210438,0.92732525
5937209171977757568,250.2263405142679,-51.300458739319666,2.8699504308963775,0.6376872054137408,-10.31747959050952,-28.921238,12.688489,0.9812298
5937209206337501952,250.19958984833514,-51.30680261052292,1.4860796518273096,-6.0371117705959545,-12.862071321052024,25.400063,13.422123,0.9378338
5937116739907420672,251.8073128334859,-51.18496245150019,1.051729017055301,-5.866883431098564,-22.132258782578162,-39.220734,14.162434,1.1021347
5937153814061815808,250.47310454065735,-51.86629886520185,2.504165107882983,-7.256176051836654,-24.41426430533405,-11.421783,15.108258,1.5394945
5937089600096341376,251.45361096591967,-51.32533264040393,2.3396452426064998,-6.427487467086665,-18.079227316650464,40.303337,11.77404,0.9548464
5937089668815840256,251.43213494548698,-51.31413752666307,1.5367411515196157,-0.43866328449367353,-3.4442560497797743,19.313957,14.76585,1.2501793
5937116778652230784,251.78148004820005,-51.22920420052992,1.1111066964897038,-3.7747260020739715,-2.7088936530447407,-5.4387975,13.460202,0.83413315
5937089767511925248,251.43464005703842,-51.30448930131419,2.6682458269719747,-3.68047021193576,-7.407821823404793,-18.236364,11.4814005,0.78317547
5937153990232378240,250.6169357741304,-51.89962919848745,1.3974808161208718,-17.474653130339497,-11.621084407595184,33.66333,12.931952,0.98999786
5937209511198413952,250.27101673812552,-51.267991877038064,1.1063654033097514,-0.37536835196665574,-8.096185597082627,25.698223,13.265851,0.99942684
5937181546745636224,250.3212311633625,-51.450707669382254,1.2969612377911888,-10.295377961444157,-10.842709904813063,-12.975095,10.591876,1.5724707
5937154058951851904,250.6431034098928,-51.88883999291111,1.9500860871495445,-10.958377880405683,-22.06024475022297,18.234224,13.435347,1.0891562
5937209584245943680,250.28715496436573,-51.255745496319264,2.0408193355713253,-8.029712818354337,-19.182558764366313,22.191328,14.14944,
5937154088939710208,250.62190980766232,-51.88268627362259,1.1581643982768435,0.5122294653486885,-4.397890056955976,-19.96057,14.68765,1.1262207
5937209584294631552,250.28671639740384,-51.255997127234004,2.15038759167908,-7.791062398734056,-18.828793520779946,16.697634,12.308528,1.2401028
5937181679810104960,250.27061738373476,-51.44950327272794,1.754128085469205,-3.2710854028342147,-10.877171237719669,-21.215752,13.712243,0.9491062
5937209648637396224,250.27078807307993,-51.2428942906408,1.8198428045702764,-1.6477444042158194,-3.1768995102775683,-8.271408,14.105698,1.0876055
5937209756093347584,250.216611355224,-51.259524600952794,1.448258058434247,-7.712670802381812,-11.081545941505597,-22.919981,14.075304,0.9945679
5937154230750623360,250.56627521797918,-51.881816601565504,1.0268331692956896,-14.57931460263185,-6.192913048514756,-67.79533,14.183517,0.92636585
5937154265110377984,250.56251182305573,-51.87452803238771,1.3695288050140888,-19.678674982098542,-2.4311024557832632,-69.39203,14.830124,1.1181288
5937154398177376512,250.58140103053375,-51.85412687941443,1.2045744549207866,2.49349302123954,5.509939385736965,-25.383808,13.505829,0.8738308
5937182062141736320,250.33958583528067,-51.41693647591366,1.0872767739008047,-3.1170225044516418,-4.7479355121305,49.738655,14.405009,0.9597454
5937090459090169600,251.65334570098827,-51.400087859737916,1.4312133051700087,-10.28689756867163,-19.03477842245593,20.07634,13.084771,1.2494869
5937182165220973312,250.32171790439398,-51.39721173654795,5.948736623759927,-16.618858274260234,-27.31070564371402,3.3522851,7.615107,0.010123253
5937182302659952256,250.25502766564446,-51.3921323203352,1.0888012784591723,-3.6957694365685225,0.14804310172804042,-15.694606,12.374614,0.6377096
5937090871407024512,251.748073598687,-51.35826601317228,1.5395153663986418,-11.77714115612115,-18.910213430442745,-83.72924,13.369504,0.997035
5937182714976483456,250.16429478374042,-51.49032794049294,1.901677370933828,-2.1927512219010583,-3.564932549286017,15.662353,12.763979,1.0092478
5937182714976485120,250.16276949328184,-51.488295250785335,1.0843343204643223,0.04362133811127,-3.6566656664771187,-17.118267,13.453867,0.79934883
5937154986664913024,250.5413959070334,-51.86812422709128,1.1704443639903779,-1.0595330451560978,-10.448232570390976,13.73258,13.692069,1.0820913
5937155021024680448,250.5372851839721,-51.855302226741564,1.148466598818618,-11.805196601299587,-7.389042455370497,-44.189384,13.741852,1.0559626
5937155089744156416,250.53487299128412,-51.85723613216053,2.1576975019670654,-18.685958627348715,-16.399328423437307,-26.539799,13.342225,0.9705868
5937091215004414336,251.65155849863194,-51.40033616895177,2.934441296266467,-9.87805878915157,-35.38671893788242,29.733477,11.567167,1.3637314
5937183024214130304,250.18507947208107,-51.477673785228106,19.588654431566606,11.454067954459212,131.33292721367764,45.4255,6.22464,0.44006157
5937183264732323712,250.18644931484096,-51.43293848018852,2.247504949525376,-7.598293115963129,-22.330467296022587,10.270036,14.350202,1.2635126
5937155261542904832,250.49211039719702,-51.8445598988076,1.3883260591575337,-5.581999922848698,-13.209213223354514,-44.92856,10.944284,0.6191635
5937091455522676864,251.6288266067993,-51.33547996063206,1.3893365250557181,-9.165439842146402,-9.920386370875187,-25.255516,13.332213,0.9099188
5937211199202672384,250.30776431900046,-51.21401457039746,1.5533594260297174,-4.95563881928625,-5.485392963822356,-17.3889,14.796708,1.1712427
5937155398981851520,250.51856641047047,-51.83562911277803,1.4901994930025722,1.2202793912212515,0.659207424209971,25.047142,14.701914,1.1467247
5937183539610275712,250.1287408857225,-51.40942066556767,5.581347934370235,-4.5530993398870985,-23.566576355821113,-7.671485,12.437693,1.2043953
5937211302281914368,250.29390942278968,-51.19546426563029,1.1625281388581856,-3.9699783363094094,1.7164525584971524,-5.8368573,14.437975,1.0768433
